Mat1	Mat2	Mat3	Pat1	Pat2	Pat3	w0	theta0	d	q	p	w	R	theta	a	payoff	delta	elig	ztheta	gnum	inum	female	SubPop	Alive
0.5	0.1	-0.0518598	0.5	0.1	-0.0988833	1	0.2	-0.150743	0	-0.150743	2.98967	2.98773	0.217777	0.191811	2.60471	-0.00201902	-10.3697	-10.3697	68	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.012993	1	0.2	-0.082897	1	0.917103	3.25568	3.18547	0.985405	0.909597	2.97831	-0.0731287	-28.6471	-28.6471	69	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.14502	1	0.2	-0.19688	1	0.80312	3.27592	3.2091	0.849731	0.787847	3.05621	-0.0696074	-23.4479	-23.4479	69	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0967635	1	0.2	-0.133748	0	-0.133748	2.02881	2.04418	0.441035	0.430128	1.99312	0.0160123	-4.4194	-4.4194	70	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0395176	1	0.2	-0.0765025	0	-0.0765025	2.00818	1.98113	0.487918	0.487239	1.96843	-0.028175	-0.265631	-0.265631	70	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.111776	1	0.2	-0.148761	1	0.851239	2.47577	2.53836	1.08749	1.06415	2.50657	0.0651938	-9.8505	-9.8505	71	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0988833	1	0.2	-0.150503	0	-0.150503	2.90122	2.87294	0.255094	0.299845	2.51241	-0.0294555	17.4883	17.4883	71	2	1	0	1
0.5	0.1	-0.114448	0.5	0.1	-0.0395176	1	0.2	-0.153965	1	0.846035	2.4895	2.50662	1.07195	1.11487	2.51765	0.0178428	17.4178	17.4178	72	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.012993	1	0.2	-0.0499779	0	-0.0499779	2.88524	2.9702	0.258602	0.277252	2.58726	0.0884985	8.02845	8.02845	72	2	1	0	1
0.5	0.1	-0.0716058	0.5	0.1	-0.0988833	1	0.2	-0.170489	0	-0.170489	2.02472	2.13156	0.413229	0.41994	2.00152	0.11129	2.94672	2.94672	73	1	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	0.0105206	1	0.2	-0.0862429	0	-0.0862429	1.94353	1.95546	0.490482	0.554348	1.85087	0.0124308	25.8033	25.8033	73	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0395176	1	0.2	-0.0765025	1	0.923498	3.32411	3.24597	0.998135	0.895787	2.95994	-0.0814016	-38.4362	-38.4362	74	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0516193	1	0.2	-0.103239	1	0.896761	3.37965	3.27837	0.919271	0.837687	3.04725	-0.1055	-30.094	-30.094	74	2	1	0	1
0.5	0.1	-0.0776376	0.5	0.1	-0.0988833	1	0.2	-0.176521	0	-0.176521	1.92858	2.06454	0.361053	0.365141	1.9476	0.141628	1.84398	1.84398	75	1	1	0	1
0.5	0.1	-0.0776376	0.5	0.1	-0.0518598	1	0.2	-0.129497	0	-0.129497	1.83303	1.85262	0.432305	0.511272	1.89919	0.0204056	32.1109	32.1109	75	2	1	0	1
0.5	0.1	-0.015128	0.5	0.1	-0.0518598	1	0.2	-0.0669878	1	0.933012	2.58014	2.60002	1.14617	1.14389	2.51959	0.0207028	-0.928144	-0.928144	76	1	1	0	1
0.5	0.1	-0.012993	0.5	0.1	-0.0716058	1	0.2	-0.0845989	0	-0.0845989	2.99009	2.99858	0.26248	0.272226	2.61465	0.00884617	3.92617	3.92617	76	2	1	0	1
0.5	0.1	-0.0349662	0.5	0.1	-0.0694149	1	0.2	-0.104381	1	0.895619	2.46187	2.52172	1.1739	1.15698	2.42966	0.0623486	-7.12482	-7.12482	77	1	1	0	1
0.5	0.1	-0.111776	0.5	0.1	-0.073444	1	0.2	-0.18522	0	-0.18522	3.00489	2.99226	0.208248	0.244398	2.60871	-0.0131543	14.3096	14.3096	77	2	1	0	1
0.5	0.1	-0.106467	0.5	0.1	-0.012993	1	0.2	-0.11946	1	0.88054	3.25048	3.23221	0.938845	1.03525	3.0967	-0.0190302	37.9829	37.9829	78	1	1	0	1
0.5	0.1	-0.114448	0.5	0.1	-0.0716058	1	0.2	-0.186053	1	0.813947	3.26416	3.36269	0.863891	0.859285	3.14786	0.102644	-2.00708	-2.00708	78	2	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.012993	1	0.2	-0.0525107	0	-0.0525107	2.02922	1.96602	0.499451	0.474594	1.96943	-0.0658342	-9.44543	-9.44543	79	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	0.0240195	1	0.2	-0.0748638	0	-0.0748638	2.10765	2.04903	0.452089	0.412949	1.99405	-0.0610661	-14.9268	-14.9268	79	2	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0516193	1	0.2	-0.103479	1	0.896521	2.53342	2.31551	1.1843	1.16713	2.52154	-0.226987	-5.81304	-5.81304	80	1	1	0	1
0.5	0.1	-0.0302403	0.5	0.1	-0.0988833	1	0.2	-0.129124	0	-0.129124	3.03352	3.01329	0.257978	0.0887002	2.63415	-0.0210756	-66.5883	-66.5883	80	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.012993	1	0.2	-0.0499779	1	0.950022	2.62692	2.6004	1.10511	1.06508	2.70668	-0.027629	-15.664	-15.664	81	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0516193	1	0.2	-0.0886042	0	-0.0886042	2.92918	2.89424	0.267678	0.267206	2.61752	-0.0363911	-0.183138	-0.183138	81	2	1	0	1
0.5	0.1	0.00023105	0.5	0.1	-0.0518598	1	0.2	-0.0516287	0	-0.0516287	2.92902	2.94161	0.326818	0.304638	2.49185	0.0131108	-8.96575	-8.96575	82	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0694149	1	0.2	-0.121034	1	0.878966	2.60196	2.57741	1.09141	1.09411	2.50872	-0.0255754	1.06035	1.06035	82	2	1	0	1
0.5	0.1	-0.0875172	0.5	0.1	-0.0988833	1	0.2	-0.186401	1	0.813599	2.43085	2.44862	1.07432	1.03957	2.59331	0.0185055	-14.1098	-14.1098	83	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0988833	1	0.2	-0.135868	0	-0.135868	2.86332	2.84758	0.254337	0.26432	2.57635	-0.0163898	3.94158	3.94158	83	2	1	0	1
0.5	0.1	-0.138395	0.5	0.1	-0.0516193	1	0.2	-0.190014	1	0.809986	3.24875	3.29568	0.888391	0.888884	3.12417	0.0488885	0.205083	0.205083	84	1	1	0	1
0.5	0.1	-0.012993	0.5	0.1	-0.0988833	1	0.2	-0.111876	1	0.888124	3.27717	3.27485	0.927063	0.97536	3.14151	-0.00241799	19.2815	19.2815	84	2	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0369848	1	0.2	-0.0886042	0	-0.0886042	2.03528	2.03184	0.514224	0.496188	1.87913	-0.00358292	-7.19377	-7.19377	85	1	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	-0.0349662	1	0.2	-0.13173	0	-0.13173	2.07943	2.05685	0.479219	0.46743	1.9924	-0.0235225	-4.62846	-4.62846	85	2	1	0	1
0.5	0.1	-0.0522144	0.5	0.1	-0.0516193	1	0.2	-0.103834	1	0.896166	2.54479	2.48901	1.18494	1.14336	2.49308	-0.0581067	-15.8944	-15.8944	86	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0716058	1	0.2	-0.123466	0	-0.123466	3.03278	2.99068	0.268706	0.219491	2.68772	-0.0438558	-19.019	-19.019	86	2	1	0	1
0.5	0.1	-0.0776376	0.5	0.1	-0.0516193	1	0.2	-0.129257	0	-0.129257	2.92059	3.06169	0.234059	0.267952	2.56261	0.14698	15.364	15.364	87	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0716058	1	0.2	-0.123225	1	0.876775	2.45648	2.52917	1.11107	1.20237	2.45979	0.0757264	38.8743	38.8743	87	2	1	0	1
0.5	0.1	-0.0419858	0.5	0.1	-0.0518598	1	0.2	-0.0938456	0	-0.0938456	2.90699	2.76094	0.262652	0.21304	2.59457	-0.152132	-17.6918	-17.6918	88	1	1	0	1
0.5	0.1	-0.015128	0.5	0.1	-0.0988833	1	0.2	-0.114011	1	0.885989	2.516	2.43525	1.08338	0.970342	2.54264	-0.0841141	-42.3631	-42.3631	88	2	1	0	1
0.5	0.1	-0.0716058	0.5	0.1	-0.0716058	1	0.2	-0.143212	1	0.856788	2.44715	2.38523	1.09838	1.00713	2.51243	-0.0645012	-34.7094	-34.7094	89	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0967635	1	0.2	-0.148383	0	-0.148383	2.91481	2.79977	0.232985	0.190457	2.61859	-0.11984	-15.5231	-15.5231	89	2	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.0967635	1	0.2	-0.136281	0	-0.136281	2.94303	2.92399	0.285105	0.260889	2.57812	-0.0198389	-9.5354	-9.5354	90	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0518598	1	0.2	-0.150743	1	0.849257	2.51429	2.48772	1.12187	1.09673	2.50302	-0.0276769	-9.83565	-9.83565	90	2	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.015128	1	0.2	-0.0669878	1	0.933012	3.32192	3.34476	0.899548	0.819055	2.94438	0.0237866	-32.8219	-32.8219	91	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.015128	1	0.2	-0.114011	1	0.885989	3.26037	3.19496	0.906025	0.931544	2.90432	-0.068137	9.68	9.68	91	2	1	0	1
0.5	0.1	-0.0875172	0.5	0.1	-0.0349662	1	0.2	-0.122483	1	0.877517	3.34156	3.43991	0.929425	0.925162	3.09113	0.102446	-1.85724	-1.85724	92	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0518598	1	0.2	-0.0888446	1	0.911155	3.34757	3.32967	0.936363	1.05611	3.11916	-0.0186404	47.1959	47.1959	92	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.015128	1	0.2	-0.0850319	0	-0.0850319	2.97438	2.94998	0.27125	0.224915	2.71923	-0.0254242	-18.1642	-18.1642	93	1	1	0	1
0.5	0.1	-0.101402	0.5	0.1	-0.0516193	1	0.2	-0.153021	1	0.846979	2.48205	2.43816	1.13026	1.10623	2.55298	-0.0457257	-9.27005	-9.27005	93	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0875172	1	0.2	-0.124502	1	0.875498	2.52604	2.51824	1.09231	1.04011	2.56008	-0.00812453	-20.7445	-20.7445	94	1	1	0	1
0.5	0.1	-0.0349662	0.5	0.1	-0.0369848	1	0.2	-0.0719511	0	-0.0719511	2.92581	2.86524	0.249533	0.268161	2.68174	-0.0630971	7.09346	7.09346	94	2	1	0	1
0.5	0.1	-0.151319	0.5	0.1	-0.0518598	1	0.2	-0.203179	1	0.796821	2.46314	2.46997	1.00467	0.975559	2.47672	0.00711569	-11.7101	-11.7101	95	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0349662	1	0.2	-0.0865855	0	-0.0865855	2.80535	2.77339	0.268343	0.29977	2.40729	-0.0332946	12.2448	12.2448	95	2	1	0	1
0.5	0.1	-0.101402	0.5	0.1	-0.0699039	1	0.2	-0.171306	1	0.828694	3.31679	3.36921	0.921795	0.860375	3.08135	0.0546087	-25.6904	-25.6904	96	1	1	0	1
0.5	0.1	-0.0349662	0.5	0.1	-0.0716058	1	0.2	-0.106572	1	0.893428	3.30815	3.2472	0.976417	1.02938	3.06319	-0.0634924	20.1631	20.1631	96	2	1	0	1
0.5	0.1	-0.0611741	0.5	0.1	-0.0776376	1	0.2	-0.138812	1	0.861188	2.46911	2.49046	1.13753	1.16897	2.51554	0.0222403	12.8054	12.8054	97	1	1	0	1
0.5	0.1	-0.0522144	0.5	0.1	-0.111776	1	0.2	-0.16399	0	-0.16399	2.97104	3.01219	0.226816	0.251084	2.57816	0.0428687	10.0521	10.0521	97	2	1	0	1
0.5	0.1	-0.0776376	0.5	0.1	-0.0699039	1	0.2	-0.147542	1	0.852458	3.27855	3.27431	0.842709	0.804154	3.13269	-0.00441353	-15.3675	-15.3675	98	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0349662	1	0.2	-0.0719511	1	0.928049	3.25446	3.2171	0.938748	0.929827	3.06489	-0.038923	-3.4606	-3.4606	98	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0369848	1	0.2	-0.0739697	1	0.92603	2.59339	2.56003	1.19718	1.16878	2.49601	-0.0347518	-11.0536	-11.0536	99	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0699039	1	0.2	-0.106889	0	-0.106889	3.03926	3.02659	0.278331	0.246268	2.73889	-0.0131976	-12.6911	-12.6911	99	2	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	-0.0369848	1	0.2	-0.133748	1	0.866252	3.35554	3.27541	0.995091	0.900468	3.11662	-0.0834736	-35.4798	-35.4798	100	1	1	0	1
0.5	0.1	-0.0419858	0.5	0.1	-0.0516193	1	0.2	-0.0936051	1	0.906395	3.38474	3.30224	0.984542	0.909797	3.20723	-0.0859382	-27.975	-27.975	100	2	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.0518598	1	0.2	-0.0913774	0	-0.0913774	1.92334	1.94731	0.430811	0.525088	1.9232	0.0249696	38.4795	38.4795	101	1	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.0518598	1	0.2	-0.121764	0	-0.121764	1.93428	2.10759	0.403553	0.414351	1.96972	0.180535	5.048	5.048	101	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.101402	1	0.2	-0.171306	1	0.828694	3.35126	3.22858	0.849722	0.844968	3.23072	-0.12779	-1.72506	-1.72506	102	1	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	0.00023105	1	0.2	-0.0696729	1	0.930327	3.28124	3.26123	1.00913	0.901424	3.07659	-0.0208531	-42.3739	-42.3739	102	2	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0988833	1	0.2	-0.197767	0	-0.197767	2.90235	3.01327	0.220863	0.226298	2.5314	0.115543	2.39541	2.39541	103	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0516193	1	0.2	-0.103239	1	0.896761	2.50425	2.50004	1.08197	1.17365	2.51215	-0.00438957	36.5404	36.5404	103	2	1	0	1
0.5	0.1	-0.0836946	0.5	0.1	-0.138395	1	0.2	-0.22209	0	-0.22209	1.89625	1.9281	0.314626	0.301573	1.89621	0.0331759	-5.36357	-5.36357	104	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0699039	1	0.2	-0.106889	0	-0.106889	1.78517	1.76165	0.416168	0.437826	1.71946	-0.0245008	8.49653	8.49653	104	2	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0233506	1	0.2	-0.122234	0	-0.122234	2.96293	2.99236	0.262545	0.207989	2.69271	0.0306557	-22.3709	-22.3709	105	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0369848	1	0.2	-0.135868	1	0.864132	2.502	2.43722	1.1398	1.1443	2.58676	-0.0674795	1.70749	1.70749	105	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0716058	1	0.2	-0.108591	1	0.891409	3.25791	3.26876	0.930851	0.899434	3.13698	0.011307	-12.6817	-12.6817	106	1	1	0	1
0.5	0.1	-0.0716058	0.5	0.1	-0.0369848	1	0.2	-0.108591	1	0.891409	3.31256	3.2849	0.87915	0.883294	3.21623	-0.0288066	1.62026	1.62026	106	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.0395176	1	0.2	-0.109422	0	-0.109422	1.93716	1.97701	0.439294	0.401495	1.85662	0.0415133	-15.6391	-15.6391	107	1	1	0	1
0.5	0.1	0.0216748	0.5	0.1	-0.14502	1	0.2	-0.123345	0	-0.123345	1.98378	1.91486	0.405257	0.438149	1.89522	-0.07179	12.4422	12.4422	107	2	1	0	1
0.5	0.1	-0.0916319	0.5	0.1	-0.0369848	1	0.2	-0.128617	0	-0.128617	2.0054	2.02235	0.433626	0.496272	1.98053	0.0176564	25.4178	25.4178	108	1	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0349662	1	0.2	-0.0865855	0	-0.0865855	1.98565	2.0778	0.470783	0.474271	1.91246	0.095988	1.51119	1.51119	108	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0875172	1	0.2	-0.124502	0	-0.124502	1.93418	2.03541	0.372324	0.3639	1.85363	0.105439	-3.67994	-3.67994	109	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0699039	1	0.2	-0.121764	0	-0.121764	1.90755	1.8561	0.348753	0.480676	1.80877	-0.0536018	50.5995	50.5995	109	2	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.14502	1	0.2	-0.243903	1	0.756097	3.14094	2.98064	0.90667	0.824069	2.98106	-0.166975	-29.1469	-29.1469	110	1	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	-0.0967635	1	0.2	-0.193527	1	0.806473	3.19653	3.10062	0.905728	0.743795	3.01862	-0.0999062	-59.9794	-59.9794	110	2	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.0518598	1	0.2	-0.0913774	0	-0.0913774	1.92777	2.10264	0.408849	0.310597	1.82824	0.182164	-46.0054	-46.0054	111	1	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.0967635	1	0.2	-0.136281	0	-0.136281	1.93793	1.7626	0.383534	0.520717	1.83659	-0.182629	47.8782	47.8782	111	2	1	0	1
0.5	0.1	-0.111776	0.5	0.1	-0.111776	1	0.2	-0.223552	0	-0.223552	2.0544	2.04385	0.35622	0.408031	1.98704	-0.0109872	20.544	20.544	112	1	1	0	1
0.5	0.1	-0.0649048	0.5	0.1	-0.015128	1	0.2	-0.0800328	0	-0.0800328	1.87545	1.94447	0.512024	0.510634	1.78714	0.0718913	-0.590138	-0.590138	112	2	1	0	1
0.5	0.1	-0.0419858	0.5	0.1	-0.0395176	1	0.2	-0.0815034	0	-0.0815034	3.03557	3.09647	0.296687	0.304108	2.66214	0.0634356	3.12709	3.12709	113	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0369848	1	0.2	-0.0888446	1	0.911155	2.58984	2.61466	1.17305	1.22333	2.59638	0.0258535	20.5335	20.5335	113	2	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	-0.111776	1	0.2	-0.208539	0	-0.208539	2.99761	3.03876	0.240447	0.210713	2.58879	0.0428631	-12.3157	-12.3157	114	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0516193	1	0.2	-0.0886042	1	0.911396	2.52577	2.4975	1.17025	1.19361	2.52063	-0.029443	9.12858	9.12858	114	2	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0518598	1	0.2	-0.103479	1	0.896521	3.39548	3.34518	0.890255	0.860676	3.24042	-0.0523955	-11.3558	-11.3558	115	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	0.0216748	1	0.2	-0.030185	1	0.969815	3.37767	3.32209	0.987109	0.952657	3.14079	-0.0578935	-13.171	-13.171	115	2	1	0	1
0.5	0.1	-0.0419858	0.5	0.1	-0.0988833	1	0.2	-0.140869	0	-0.140869	2.87859	2.78739	0.22468	0.240879	2.45942	-0.0950022	6.02186	6.02186	116	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0369848	1	0.2	-0.0888446	1	0.911155	2.50572	2.50678	1.08109	0.995941	2.5073	0.00109737	-34.0886	-34.0886	116	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0967635	1	0.2	-0.133748	0	-0.133748	2.07343	2.10128	0.484729	0.483825	1.96291	0.0290101	-0.370434	-0.370434	117	1	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.012993	1	0.2	-0.082897	0	-0.082897	2.07335	2.05661	0.515578	0.527434	1.89896	-0.0174453	4.67725	4.67725	117	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0716058	1	0.2	-0.108591	0	-0.108591	1.93845	2.05337	0.430069	0.488643	1.96234	0.119709	25.9111	25.9111	118	1	1	0	1
0.5	0.1	-0.100105	0.5	0.1	-0.0699039	1	0.2	-0.170009	0	-0.170009	1.90866	2.02483	0.414407	0.487758	1.91283	0.121004	32.4847	32.4847	118	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.0302403	1	0.2	-0.100144	0	-0.100144	2.0066	1.98908	0.447658	0.463262	1.94091	-0.0182465	6.15174	6.15174	119	1	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.0369848	1	0.2	-0.106889	0	-0.106889	1.98083	2.01872	0.477873	0.442256	1.91372	0.0394723	-14.7114	-14.7114	119	2	1	0	1
0.5	0.1	-0.0836946	0.5	0.1	-0.0369848	1	0.2	-0.120679	1	0.879321	2.55156	2.56332	1.10136	0.978281	2.5644	0.0122508	-49.7199	-49.7199	120	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0716058	1	0.2	-0.108591	0	-0.108591	2.90292	2.77001	0.289295	0.308707	2.59657	-0.138448	6.99039	6.99039	120	2	1	0	1
0.5	0.1	0.00023105	0.5	0.1	-0.0369848	1	0.2	-0.0367538	0	-0.0367538	2.06846	1.94071	0.497099	0.596132	1.97633	-0.133069	35.8018	35.8018	121	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0694149	1	0.2	-0.1064	0	-0.1064	2.10681	2.22164	0.464522	0.394843	1.99553	0.119608	-30.8205	-30.8205	121	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.129113	1	0.2	-0.166098	0	-0.166098	1.95344	1.98863	0.406784	0.405429	1.99539	0.0366553	-0.558398	-0.558398	122	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.015128	1	0.2	-0.114011	0	-0.114011	1.94767	1.92537	0.443618	0.459979	2.00196	-0.0232289	6.42505	6.42505	122	2	1	0	1
0.5	0.1	-0.0967635	0.5	0.1	-0.0518598	1	0.2	-0.148623	0	-0.148623	2.99478	3.04454	0.282682	0.277121	2.67891	0.0518345	-2.32068	-2.32068	123	1	1	0	1
0.5	0.1	-0.0395176	0.5	0.1	-0.0395176	1	0.2	-0.0790352	1	0.920965	2.59055	2.59401	1.18515	1.19404	2.61717	0.00360027	3.56488	3.56488	123	2	1	0	1
0.5	0.1	-0.0516193	0.5	0.1	-0.0369848	1	0.2	-0.0886042	1	0.911396	3.39127	3.3592	0.973517	0.92826	3.11196	-0.0334068	-17.6318	-17.6318	124	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0369848	1	0.2	-0.0739697	1	0.92603	3.40006	3.35295	0.976869	0.947857	3.12316	-0.0490734	-11.1662	-11.1662	124	2	1	0	1
0.5	0.1	-0.015128	0.5	0.1	0.00023105	1	0.2	-0.0148969	0	-0.0148969	1.86982	1.90801	0.453178	0.452585	1.86927	0.0397852	-0.244709	-0.244709	125	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0699039	1	0.2	-0.168787	0	-0.168787	1.97737	1.9749	0.319632	0.366067	2.00785	-0.00257102	18.5359	18.5359	125	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.151319	1	0.2	-0.188304	0	-0.188304	1.88792	1.89248	0.326058	0.385718	1.96642	0.00474697	23.9551	23.9551	126	1	1	0	1
0.5	0.1	-0.0716058	0.5	0.1	0.00023105	1	0.2	-0.0713748	0	-0.0713748	1.81458	1.90922	0.419832	0.405058	1.85072	0.0985777	-6.41541	-6.41541	126	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.138395	1	0.2	-0.17538	0	-0.17538	2.00588	2.01751	0.42245	0.380268	2.02799	0.0121165	-17.0381	-17.0381	127	1	1	0	1
0.5	0.1	-0.00518876	0.5	0.1	-0.0967635	1	0.2	-0.101952	0	-0.101952	1.94269	1.89137	0.48499	0.480798	1.87399	-0.0534503	-1.60794	-1.60794	127	2	1	0	1
0.5	0.1	-0.0349662	0.5	0.1	-0.0369848	1	0.2	-0.0719511	0	-0.0719511	1.99597	2.00513	0.432476	0.387605	1.91033	0.00954081	-18.0866	-18.0866	128	1	1	0	1
0.5	0.1	-0.015128	0.5	0.1	-0.0369848	1	0.2	-0.0521128	0	-0.0521128	2.01227	1.9249	0.434499	0.447426	1.98521	-0.0910021	4.82006	4.82006	128	2	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0395176	1	0.2	-0.138401	0	-0.138401	1.92019	1.97297	0.394927	0.434068	1.97132	0.054979	16.377	16.377	129	1	1	0	1
0.5	0.1	-0.0649048	0.5	0.1	-0.0395176	1	0.2	-0.104422	0	-0.104422	1.89663	1.97444	0.422425	0.442677	1.92458	0.0810456	8.66232	8.66232	129	2	1	0	1
0.5	0.1	-0.106467	0.5	0.1	-0.0516193	1	0.2	-0.158087	1	0.841913	3.28344	3.29113	0.913842	0.976857	3.08287	0.0080041	25.3683	25.3683	130	1	1	0	1
0.5	0.1	-0.0419858	0.5	0.1	-0.0516193	1	0.2	-0.0936051	1	0.906395	3.32522	3.38536	0.942226	0.947262	3.09259	0.0626487	2.12062	2.12062	130	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.015128	1	0.2	-0.0521128	0	-0.0521128	2.92575	2.89518	0.308186	0.370094	2.5742	-0.0318395	24.1484	24.1484	131	1	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.073444	1	0.2	-0.110429	1	0.889571	2.57897	2.6704	1.1034	1.06323	2.70854	0.0952485	-17.3911	-17.3911	131	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.0716058	1	0.2	-0.108591	0	-0.108591	1.97127	2.13514	0.484179	0.507858	1.89711	0.170701	10.9699	10.9699	132	1	1	0	1
0.5	0.1	-0.0518598	0.5	0.1	-0.0967635	1	0.2	-0.148623	0	-0.148623	2.00238	2.0543	0.446777	0.543997	1.99785	0.0540791	40.6463	40.6463	132	2	1	0	1
0.5	0.1	-0.151319	0.5	0.1	-0.0518598	1	0.2	-0.203179	0	-0.203179	2.88542	2.83088	0.178502	0.158381	2.548	-0.0568136	-7.69844	-7.69844	133	1	1	0	1
0.5	0.1	-0.0349662	0.5	0.1	-0.0776376	1	0.2	-0.112604	1	0.887396	2.42149	2.37916	1.086	1.03732	2.52764	-0.0440949	-18.8066	-18.8066	133	2	1	0	1
0.5	0.1	-0.14502	0.5	0.1	-0.0699039	1	0.2	-0.214924	0	-0.214924	2.87791	2.78935	0.144154	0.207137	2.51104	-0.092251	23.4617	23.4617	134	1	1	0	1
0.5	0.1	-0.0988833	0.5	0.1	-0.0699039	1	0.2	-0.168787	1	0.831213	2.33116	2.38317	1.07598	1.00895	2.43803	0.0541768	-28.0266	-28.0266	134	2	1	0	1
0.5	0.1	-0.0369848	0.5	0.1	-0.151319	1	0.2	-0.188304	0	-0.188304	2.9336	3.04323	0.197985	0.249535	2.69147	0.114202	22.6931	22.6931	135	1	1	0	1
0.5	0.1	-0.0875172	0.5	0.1	-0.0522144	1	0.2	-0.139732	1	0.860268	2.38585	2.48625	1.12526	1.19773	2.49118	0.104579	31.6338	31.6338	135	2	1	0	1
0.5	0.1	-0.0699039	0.5	0.1	-0.0369848	1	0.2	-0.106889	0	-0.106889	1.9646	2.07758	0.429382	0.468465	1.93181	0.117693	17.2579	17.2579	136	1	1	0	1
